project_scope,language,source_layer,code_family,code,label_en,keyword,keyword_translation_or_note,current_pipeline_status,reviewer,review_decision,suggested_replacement,notes
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,海,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,山,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,川,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,湖,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,森林,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,桜,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,紅葉,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,雪景色,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,scenic_nature,Scenic Nature,写真映え,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,寺,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,寺院,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,神社,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,参拝,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,禅,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,座禅,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,修行,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,御朱印,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,僧侶,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,永平寺,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,心が落ち着く,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,temples_spiritual,Temples / Spiritual,静か,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,城,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,城跡,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,歴史,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,史跡,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,遺跡,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,武家,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,伝統,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,文化財,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,古い町並み,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,資料館,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,history_culture,History / Culture,建築,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,恐竜,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,化石,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,博物館,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,美術館,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,展示,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,ミュージアム,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,体験展示,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,dinosaurs_museums,Dinosaurs / Museums,子ども連れ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,海鮮,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,そば,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,越前そば,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,カニ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,蟹,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,ソースカツ丼,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,寿司,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,地元グルメ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,ランチ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,カフェ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,美味しい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,food_local_cuisine,Food / Local Cuisine,新鮮,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,温泉,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,足湯,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,露天風呂,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,旅館,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,癒し,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,リラックス,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,のんびり,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,サウナ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,hot_springs_relaxation,Hot Springs / Relaxation,日帰り入浴,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,お土産,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,工芸,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,伝統工芸,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,越前焼,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,刃物,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,漆器,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,和紙,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,紙漉き,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,体験,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,市場,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,crafts_shopping,Crafts / Shopping,物産,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,聖地巡礼,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,推し,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,ファン,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,アニメ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,漫画,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,ドラマ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,ロケ地,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,前田陸,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,Riku,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,fan_pilgrimage_pop_culture,Fan Pilgrimage / Pop Culture,メンバー,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,ホテル,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,旅館,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,宿泊,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,客室,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,朝食,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,フロント,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,マリオット,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,accommodation,Accommodation,泊まる,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,祭り,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,花火,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,イルミネーション,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,季節限定,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,春,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,夏,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,秋,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,冬,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,イベント,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,topic,seasonal_events,Seasonal Events,期間限定,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,最高,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,良かった,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,素晴らしい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,おすすめ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,満足,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,感動,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,美味しい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,快適,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,楽しい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,また行きたい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,positive_sentiment,Positive Sentiment,価値がある,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,残念,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,つまらない,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,悪い,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,不満,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,高い,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,混雑,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,閉まって,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,わかりにくい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,行きにくい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,期待外れ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,negative_sentiment,Negative Sentiment,おすすめしない,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,おすすめ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,行くべき,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,また行きたい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,再訪,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,ぜひ,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,必見,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,訪れる価値,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
cross_language_tourism_side_project,Japanese,Google reviews / official survey text,sentiment,recommendation_intent,Recommendation / Intent,一度は行きたい,New broader side-project candidate keyword,new_candidate_not_yet_wired,,,,
